,no,label,title,href
0,18.449,Conseil des Etats - 11.06.2019-15:15 - Initiative parlementaire - Vonlanthen Beat,La diversité à la place de la concentration. Garantir une production de programmes par la SSR qui soit décentralisée,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46292
1,17.069,Conseil des Etats - 04.06.2019-08:15 - Objet du Conseil fédéral,Loi sur le droit d’auteur. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46139
2,18.4411,Conseil des Etats - 21.03.2019-08:15 - Motion - Savary Géraldine,Des agents de vigilance pour renforcer la lutte contre les fraudes dans le domaine des désignations protégées des produits agricoles,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45818
3,17.069,Conseil des Etats - 12.03.2019-08:15 - Objet du Conseil fédéral,Loi sur le droit d’auteur. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45536
4,18.3394,Conseil des Etats - 11.03.2019-15:15 - Motion - Groupe BD,Elargir la base démocratique des exportations d'armes,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45528
5,18.078,Conseil des Etats - 07.03.2019-08:15 - Objet du Conseil fédéral,Programme de développement stratégique de l’infrastructure ferroviaire. Etape d’aménagement 2035,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45391
6,18.3931,Conseil des Etats - 12.12.2018-08:30 - Interpellation - Savary Géraldine,Violences envers les femmes. Que faire?,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44990
7,12.3577,Conseil des Etats - 10.12.2018-15:15 - Motion - Bourgeois Jacques,Programmes destinés à accroître l'efficience énergétique. Prise en considération des emplois dans notre pays,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44957
8,17.3604,Conseil des Etats - 06.12.2018-08:15 - Motion - Groupe BD,Forces aériennes. Soumettre la décision de principe au peuple!,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44869
9,18.3404,Conseil des Etats - 25.09.2018-08:15 - Motion - Häberli-Koller Brigitte,Transformer la station de recherche Agroscope en établissement autonome de droit public de la Confédération doté de la personnalité juridique,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44356
10,18.3528,Conseil des Etats - 19.09.2018-08:15 - Interpellation - Savary Géraldine,Quelle protection pour les appellations?,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44112
11,18.027,Conseil des Etats - 11.09.2018-08:15 - Objet du Conseil fédéral,Développement de l'acquis de Schengen. Reprise de la directive 2017/853 modifiant la directive de l'UE sur les armes,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43915
12,18.3137,Conseil des Etats - 14.06.2018-08:15 - Postulat - Savary Géraldine,Pour une vraie agence des médias suisses,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43618
13,18.3001,Conseil des Etats - 13.06.2018-08:30 - Motion - Commission des transports et des télécommunications-Conseil national,Plan national de terminaux de bus,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43607
