,no,label,title,href
0,19.3240,Conseil des Etats - 13.06.2019-08:15 - Interpellation - Germann Hannes,"Dispositif final de Bâle III. Mise en oeuvre sur mesure plutôt qu'un ""Swiss finish"" coûteux",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46348
1,19.3171,Conseil des Etats - 13.06.2019-08:15 - Interpellation - Eberle Roland,Ingérences politiques du Contrôle fédéral des finances,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46347
2,18.4090,Conseil des Etats - 13.06.2019-08:15 - Motion - Commission des finances-Conseil national,Maîtriser les dépenses de personnel de l'administration fédérale à l'aide de la numérisation et de gains d'efficience,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46341
3,18.082,Conseil des Etats - 13.06.2019-08:15 - Objet du Conseil fédéral,Mise en oeuvre des recommandations du Forum mondial sur la transparence et l’échange de renseignements à des fins fiscales,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46340
4,17.019,Conseil des Etats - 13.06.2019-08:15 - Objet du Conseil fédéral,Loi sur les marchés publics. Révision totale,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46339
5,18.032,Conseil des Etats - 13.06.2019-08:15 - Objet du Conseil fédéral,Geler les effectifs de la Confédération au niveau de 2015. Rapport du Conseil fédéral sur le classement de la motion 15.3494 (CdF-CE),https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46338
6,18.050,Conseil des Etats - 13.06.2019-08:15 - Objet du Conseil fédéral,Prise en compte fiscale des frais de garde des enfants par des tiers,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46337
7,19.001,Conseil des Etats - 13.06.2019-08:15 - Objet du Conseil fédéral,Rapport de gestion du Conseil fédéral 2018,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46335
8,19.002,Conseil des Etats - 13.06.2019-08:15 - Objet du Conseil fédéral,Rapport de gestion 2018 du Tribunal fédéral,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46334
9,19.9001,Conseil des Etats - 13.06.2019-08:15,Communications du président,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46333
