,no,label,title,href
0,18.449,Conseil des Etats - 11.06.2019-15:15 - Initiative parlementaire - Vonlanthen Beat,La diversité à la place de la concentration. Garantir une production de programmes par la SSR qui soit décentralisée,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46292
1,18.049,Conseil des Etats - 04.06.2019-08:15 - Objet du Conseil fédéral,Loi sur les services d‘identification électronique,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46145
2,18.3459,Conseil des Etats - 21.03.2019-08:15 - Motion - Vonlanthen Beat,Promotion de modèles d'enseignement dans deux langues nationales. Contribution de la Confédération,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45817
3,17.3067,Conseil des Etats - 19.03.2019-08:15 - Motion - Dobler Marcel,"Si la Suisse paie la formation coûteuse de spécialistes, ils doivent aussi pouvoir travailler ici",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45744
4,18.4283,Conseil des Etats - 13.03.2019-08:15 - Interpellation - Vonlanthen Beat,Report de la conclusion de l'accord-cadre avec l'UE et érosion insidieuse de la voie bilatérale. Combien coûteraient les scénarios de rechange?,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45553
5,16.077,Conseil des Etats - 12.03.2019-08:15 - Objet du Conseil fédéral,CO. Droit de la société anonyme,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45539
6,17.073,Conseil des Etats - 07.03.2019-08:15 - Objet du Conseil fédéral,Accord conclu entre la Suisse et l’Union européenne sur le couplage de leurs systèmes d’échange de quotas d’émission. Approbation et mise en oeuvre (modification de la loi sur le CO2),https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45386
7,18.4277,Conseil des Etats - 06.03.2019-08:15 - Interpellation - Vonlanthen Beat,Le commerce à l'ère numérique. Comment le Conseil fédéral entend-il relever les défis inhérents aux procédures d'importation de marchandises?,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45376
8,18.4276,Conseil des Etats - 06.03.2019-08:15 - Motion - Vonlanthen Beat,Faciliter l'échange d'informations en créant des interfaces électroniques au sein de l'administration fédérale,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45375
9,18.081,Conseil des Etats - 05.03.2019-08:15 - Objet du Conseil fédéral,Loi sur les produits thérapeutiques. Nouvelle réglementation sur les dispositifs médicaux,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45344
