,no,label,title,href
0,18.3707,"Conseil national - 04.03.2019-14:30 - Motion - Commission de la science, de l'éducation et de la culture-Conseil des Etats","Intégration des adolescents et des jeunes adultes arrivés tardivement en Suisse en provenance d'Etats de l'UE, de l'AELE ou d'Etats tiers",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45320
1,18.3390,"Conseil national - 26.09.2018-08:30 - Motion - Commission de la science, de l'éducation et de la culture-Conseil national",Suspension de la réorganisation d'Agroscope,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44394
2,17.046,Conseil national - 06.06.2018-08:00 - Objet du Conseil fédéral,Le droit suisse au lieu de juges étrangers (initiative pour l’autodétermination). Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43430
3,17.4069,Conseil national - 13.03.2018-08:00 - Motion - Semadeni Silva,Le peuple doit se prononcer sur l'organisation des Jeux olympiques d'hiver 2026,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42838
4,17.3975,"Conseil national - 05.03.2018-14:30 - Motion - Commission de la science, de l'éducation et de la culture-Conseil national",Pour que la Suisse organise les Olympiades des métiers (World Skills),https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42606
5,17.054,Conseil national - 13.12.2017-15:00 - Objet du Conseil fédéral,Subventions destinées aux manifestations sportives internationales 2020/2021 et installations sportives d'importance nationale. Aides financières (CISIN 4),https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42049
6,17.023,Conseil national - 05.12.2017-08:00 - Objet du Conseil fédéral,Pour la souveraineté alimentaire. L’agriculture nous concerne toutes et tous. Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=41784
7,16.073,Conseil national - 28.09.2017-08:00 - Objet du Conseil fédéral,Pour des denrées alimentaires saines et produites dans des conditions équitables et écologiques (initiative pour des aliments équitables). Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=41194
8,17.036,Conseil national - 27.09.2017-08:15 - Objet du Conseil fédéral,Exposition universelle 2020 de Dubaï,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=41174
9,16.082,Conseil national - 15.06.2017-15:00 - Objet du Conseil fédéral,Loi sur le numéro d’identification des entreprises (LIDE),https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40612
10,15.420,Conseil national - 04.05.2017-15:00 - Initiative parlementaire - Groupe BD,"Accorder des financements de départ en vue de la mise en place d'écoles à horaire continu, en se concentrant sur les modèles adaptés aux régions, y compris sur les solutions pour les vacances scolaires, pour qu'il soit plus facile de concilier vie de famille et vie professionnelle",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40145
11,15.499,Conseil national - 03.05.2017-08:00 - Initiative parlementaire - Buttet Yannick,Importation de viande halal provenant d'abattages sans étourdissement,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40082
12,16.056,Conseil national - 03.05.2017-08:00 - Objet du Conseil fédéral,Loi sur le génie génétique. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40069
13,16.082,Conseil national - 06.03.2017-14:30 - Objet du Conseil fédéral,Loi sur le numéro d’identification des entreprises (LIDE),https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=39358
14,16.056,Conseil national - 06.12.2016-08:00 - Objet du Conseil fédéral,Loi sur le génie génétique. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=38797
15,16.025,Conseil national - 09.06.2016-08:00 - Objet du Conseil fédéral,"Encouragement de la formation, de la recherche et de l’innovation pendant les années 2017 à 2020",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=37385
16,15.050,Conseil national - 09.03.2016-15:00 - Objet du Conseil fédéral,Pour la sécurité alimentaire. Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=36798
17,09.057,Conseil national - 16.06.2011-15:00 - Objet du Conseil fédéral,Aide aux hautes écoles et coordination dans le domaine suisse des hautes écoles,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=25948
18,10.094,Conseil national - 15.06.2011-08:30 - Objet du Conseil fédéral,Loi sur la métrologie. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=19313
19,09.057,Conseil national - 14.06.2011-14:30 - Objet du Conseil fédéral,Aide aux hautes écoles et coordination dans le domaine suisse des hautes écoles,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=26014
