,no,label,title,href
0,17.524,Conseil national - 11.06.2019-14:30 - Initiative parlementaire - Tuena Mauro,Autoriser tous les médecins reconnus à procéder aux examens relevant de la médecine du trafic,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46312
1,18.078,Conseil national - 04.06.2019-08:00 - Objet du Conseil fédéral,Programme de développement stratégique de l’infrastructure ferroviaire. Etape d’aménagement 2035,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46137
2,19.5034,Conseil national - 11.03.2019-14:30 - Heure des questions. Question - Hiltpold Hugues,Impact de la nouvelle loi sur la radio et la télévision sur les entreprises,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45413
3,17.058,Conseil national - 05.03.2019-08:00 - Objet du Conseil fédéral,Loi sur les télécommunications. Révision,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45333
4,17.058,Conseil national - 28.09.2018-08:00 - Objet du Conseil fédéral,Loi sur les télécommunications. Révision,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44450
5,17.058,Conseil national - 27.09.2018-15:00 - Objet du Conseil fédéral,Loi sur les télécommunications. Révision,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44442
6,18.9006,Conseil national - 14.03.2018-08:15,"Interpellations urgentes.
Car postal Suisse SA",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42860
7,18.016,Conseil national - 08.03.2018-08:00 - Objet du Conseil fédéral,Rapport sur le transfert 2017,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42702
8,18.3001,Conseil national - 27.02.2018-08:00 - Motion - Commission des transports et des télécommunications-Conseil national,Plan national de terminaux de bus,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42390
9,17.3355,Conseil national - 27.02.2018-08:00 - Initiative parlementaire;Motion - Commission des transports et des télécommunications-Conseil des Etats,Garantir la diversité médiatique en Suisse,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42378
