,no,label,title,href
0,17.060,Conseil national - 13.06.2019-08:00 - Objet du Conseil fédéral,Entreprises responsables – pour protéger l’être humain et l’environnement. Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46336
1,19.019,Conseil national - 06.06.2019-08:00 - Objet du Conseil fédéral,Renforcer le rôle de la Suisse comme Etat hôte 2020-2023. Mesures,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46222
2,17.3615,Conseil national - 04.06.2019-08:00 - Postulat - Béglé Claude,Orientation stratégique pour assurer le succès de la Poste à moyen terme,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46165
3,17.3592,Conseil national - 04.06.2019-08:00 - Motion - Béglé Claude,Faire évoluer la gouvernance du numérique vers un mode de gouvernance inspiré du numérique,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46159
4,17.3591,Conseil national - 04.06.2019-08:00 - Motion - Béglé Claude,Neutralité du Net. Préserver la vitalité originelle de l'Internet,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46151
5,19.009,Conseil national - 21.03.2019-08:00 - Objet du Conseil fédéral,Rapport de politique extérieure 2018,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45825
6,17.3818,Conseil national - 20.03.2019-08:30 - Motion - Béglé Claude,"Promouvoir la Suisse en tant que pôle mondial de la technologie ""blockchain""",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45787
7,18.067,Conseil national - 18.03.2019-14:30 - Objet du Conseil fédéral,Réduction des disparités économiques et sociales dans l'Union européenne élargie. Deuxième contribution de la Suisse en faveur de certains Etats membres de l’UE,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45644
8,18.4093,Conseil national - 11.12.2018-08:00 - Motion - Commission des institutions politiques-Conseil national,Pacte de l'ONU sur les migrations. Soumettre à l'Assemblée fédérale la décision d'approbation,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44966
9,18.4093,Conseil national - 06.12.2018-08:00 - Motion - Commission des institutions politiques-Conseil national,Pacte de l'ONU sur les migrations. Soumettre à l'Assemblée fédérale la décision d'approbation,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44883
10,16.3691,Conseil national - 26.09.2018-15:00 - Postulat - Béglé Claude,"Soutien à l'internationalisation des PME ""cleantech"" et autres par le maintien du budget accordé à Switzerland Global Enterprise tel que souhaité par le Parlement",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44402
11,16.3658,Conseil national - 26.09.2018-15:00 - Postulat - Béglé Claude,"Soutenir la création d'une formation de ""fablab manager""",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44400
12,17.303,Conseil national - 25.09.2018-08:00 - Initiative cantonale - Argovie,Pour une politique en matière de réfugiés efficace et la fin des incitations aux mouvements migratoires,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44358
13,16.3889,Conseil national - 19.09.2018-15:00 - Postulat - Béglé Claude,"Des ""ambassadeurs"" pour promouvoir une intégration réussie",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44135
14,16.3692,Conseil national - 18.09.2018-08:00 - Postulat - Béglé Claude,Mieux lutter contre la radicalisation en demandant aux cantons d'harmoniser leurs pratiques,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44078
15,17.046,Conseil national - 06.06.2018-08:00 - Objet du Conseil fédéral,Le droit suisse au lieu de juges étrangers (initiative pour l’autodétermination). Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43430
16,18.3007,Conseil national - 05.06.2018-08:00 - Motion - Commission de politique extérieure-Conseil national,Les banques d'importance systémique doivent mettre à disposition des Suisses de l'étranger des informations spécifiques à leurs besoins,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43401
17,17.063,Conseil national - 31.05.2018-08:00 - Objet du Conseil fédéral,Stopper le mitage - pour un développement durable du milieu bâti (initiative contre le mitage). Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43274
18,18.011,Conseil national - 28.05.2018-14:30 - Objet du Parlement,Délégation auprès de l'Assemblée parlementaire de l'OSCE. Rapport,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43212
19,18.033,Conseil national - 28.05.2018-14:30 - Objet du Parlement,Déclaration du Conseil national. Stop aux crimes de guerre en Syrie,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43203
20,17.3848,Conseil national - 15.03.2018-08:00 - Motion - Béglé Claude,Démultiplier l'aide publique grâce aux instruments incitant le secteur privé à participer,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42892
21,17.3789,Conseil national - 15.03.2018-08:00 - Postulat - Béglé Claude,Permettre à la Suisse de devenir l'épicentre de la gouvernance internationale du numérique,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42891
22,17.3595,Conseil national - 15.03.2018-08:00 - Postulat - Béglé Claude,Education de base et formation professionnelle. Diffuser l'expertise suisse dans les pays les plus pauvres,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42890
23,17.3594,Conseil national - 15.03.2018-08:00 - Postulat - Béglé Claude,Complémentarité entre aide humanitaire et aide au développement de la Suisse,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42889
24,17.3098,Conseil national - 15.03.2018-08:00 - Motion - Groupe de l'Union démocratique du Centre,Ouverture d'une ambassade de Suisse en Erythrée. Réseau extérieur au service des intérêts nationaux,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42888
25,18.9006,Conseil national - 14.03.2018-08:15,"Interpellations urgentes.
Car postal Suisse SA",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42860
26,17.028,Conseil national - 13.03.2018-08:00 - Objet du Conseil fédéral,Loi sur la sécurité de l‘information,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42833
27,16.3918,Conseil national - 08.03.2018-08:00 - Postulat - Béglé Claude,"Révolution numérique. Comment intégrer les ""offliners""?",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42714
28,18.008,Conseil national - 05.03.2018-14:30 - Objet du Conseil fédéral,Politique économique extérieure 2017. Rapport,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42509
29,16.3381,Conseil national - 28.02.2018-15:00 - Postulat - Béglé Claude,Industrie 4.0. Créer une coordination au niveau suisse,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42451
30,16.3262,Conseil national - 28.02.2018-15:00 - Postulat - Béglé Claude,Renforcer nos PME innovantes en les incitant à s'internationaliser,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42446
31,16.3153,Conseil national - 28.02.2018-08:00 - Postulat - Béglé Claude,Lutter contre l'âgisme pour favoriser l'emploi des seniors,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42439
32,17.3036,Conseil national - 28.02.2018-08:00 - Postulat - Reynard Mathias,Evaluer l'opportunité de taxer les robots,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42424
33,16.3914,Conseil national - 28.02.2018-08:00 - Postulat - Béglé Claude,Comment introduire de l'éthique dans les algorithmes?,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42411
34,17.3511,Conseil national - 28.02.2018-08:00 - Motion - Lombardi Filippo,Les banques d'importance systémique doivent permettre à tous les Suisses de l'étranger de disposer d'un compte dans leur établissement,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42400
35,16.3380,Conseil national - 14.12.2017-08:00 - Motion - Béglé Claude,Finance numérique. Coordonner son avènement,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42083
36,16.074,Conseil national - 14.12.2017-08:00 - Objet du Conseil fédéral,Pour une monnaie à l’abri des crises: émission monétaire uniquement par la Banque nationale! (Initiative Monnaie pleine). Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42068
37,17.3849,Conseil national - 13.12.2017-15:00 - Motion - Béglé Claude,Armée suisse. Comment garantir notre souveraineté et notre indépendance alors que le numérique pousse à l'interdépendance?,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42055
38,16.3065,Conseil national - 11.12.2017-14:30 - Postulat - Béglé Claude,Pour une retraite flexible de 58 ans jusqu'au-delà de 70 ans sans impacts négatifs,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42001
39,17.3508,Conseil national - 07.12.2017-08:00 - Motion - Eder Joachim,Création d'un centre de compétence fédéral pour la cybersécurité,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=41813
40,17.023,Conseil national - 05.12.2017-08:00 - Objet du Conseil fédéral,Pour la souveraineté alimentaire. L’agriculture nous concerne toutes et tous. Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=41784
41,17.3362,Conseil national - 27.09.2017-08:15 - Motion - Commission des finances-Conseil national,Fixation du montant du financement de l'aide publique au développement,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=41179
42,17.030,Conseil national - 19.09.2017-08:00 - Objet du Conseil fédéral,Sortons de l'impasse! Renonçons à rétablir des contingents d'immigration. Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40984
43,16.3902,Conseil national - 18.09.2017-14:30 - Motion - Bischof Pirmin,Interdire les contrats léonins des plates-formes de réservation en ligne dont l'hôtellerie fait les frais,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40971
44,16.071,Conseil national - 14.09.2017-08:00 - Objet du Conseil fédéral,Oui à la suppression des redevances radio et télévision (suppression des redevances Billag). Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40934
