,no,label,title,href
0,19.002,Conseil des Etats - 13.06.2019-08:15 - Objet du Conseil fédéral,Rapport de gestion 2018 du Tribunal fédéral,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46334
1,18.449,Conseil des Etats - 11.06.2019-15:15 - Initiative parlementaire - Vonlanthen Beat,La diversité à la place de la concentration. Garantir une production de programmes par la SSR qui soit décentralisée,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46292
2,17.052,Conseil des Etats - 11.06.2019-15:15 - Objet du Conseil fédéral,Loi sur la chasse. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46255
3,18.082,Conseil des Etats - 05.06.2019-08:15 - Objet du Conseil fédéral,Mise en oeuvre des recommandations du Forum mondial sur la transparence et l’échange de renseignements à des fins fiscales,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46170
4,18.059,Conseil des Etats - 04.06.2019-08:15 - Objet du Conseil fédéral,"Sécurité, sûreté et services lors des matches de football et autres manifestations sportives. Convention du Conseil de l’Europe",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46156
5,18.049,Conseil des Etats - 04.06.2019-08:15 - Objet du Conseil fédéral,Loi sur les services d‘identification électronique,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46145
6,18.4411,Conseil des Etats - 21.03.2019-08:15 - Motion - Savary Géraldine,Des agents de vigilance pour renforcer la lutte contre les fraudes dans le domaine des désignations protégées des produits agricoles,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45818
7,17.517,Conseil des Etats - 20.03.2019-08:30 - Initiative parlementaire - Fournier Jean-René,Concurrence à armes égales,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45790
8,18.4190,Conseil des Etats - 18.03.2019-15:15 - Interpellation - Rieder Beat,Où en est le Conseil fédéral pour ce qui concerne les lignes souterraines à haute tension dans la région du Grimsel?,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45652
9,12.402,Conseil des Etats - 18.03.2019-15:15 - Initiative parlementaire - Eder Joachim,Rôle de la Commission fédérale pour la protection de la nature et du paysage,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45640
10,16.077,Conseil des Etats - 12.03.2019-08:15 - Objet du Conseil fédéral,CO. Droit de la société anonyme,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45539
11,18.078,Conseil des Etats - 07.03.2019-08:15 - Objet du Conseil fédéral,Programme de développement stratégique de l’infrastructure ferroviaire. Etape d’aménagement 2035,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45391
12,17.311,Conseil des Etats - 06.03.2019-08:15 - Initiative cantonale - St-Gall,Renforcement du Corps des gardes-frontière,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45379
13,18.4279,Conseil des Etats - 06.03.2019-08:15 - Interpellation - Rieder Beat,Quel avenir pour l'équipe de ski-alpinisme du Corps des gardes-frontière?,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45377
14,18.3815,Conseil des Etats - 13.12.2018-08:15 - Interpellation - Rieder Beat,Conséquences d'un accord sur l'électricité avec l'UE pour l'hydraulique suisse,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45010
15,18.464,Conseil des Etats - 12.12.2018-08:30 - Initiative parlementaire - Commission des affaires juridiques-Conseil national,Cour d'appel du Tribunal pénal fédéral. Davantage de postes à plein temps,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44983
16,16.077,Conseil des Etats - 11.12.2018-08:15 - Objet du Conseil fédéral,CO. Droit de la société anonyme,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44960
17,18.075,Conseil des Etats - 04.12.2018-08:15 - Objet du Conseil fédéral,Loi sur la péréquation financière et la compensation des charges. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44857
18,18.041,Conseil des Etats - 03.12.2018-15:15 - Objet du Conseil fédéral,Budget 2019 assorti du plan intégré des tâches et des finances 2020-2022,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44789
19,18.3935,Conseil des Etats - 29.11.2018-08:15 - Motion;Postulat - Germann Hannes,La Suisse ne doit pas signer le pacte de l'ONU sur les migrations,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44748
20,16.3848,Conseil des Etats - 28.11.2018-08:15 - Motion - Candinas Martin,Distribution du courrier sur l'ensemble du territoire au plus tard à la mi-journée,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44740
21,13.407,Conseil des Etats - 28.11.2018-08:15 - Initiative parlementaire - Reynard Mathias,Lutter contre les discriminations basées sur l'orientation sexuelle,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44732
22,17.478,Conseil des Etats - 26.09.2018-08:45 - Initiative parlementaire - Minder Thomas,"Consacrer démocratiquement le ""Cantique suisse"" comme étant l'hymne national de la Suisse",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44382
23,18.056,Conseil des Etats - 20.09.2018-08:15 - Objet du Conseil fédéral,Loi sur les forces hydrauliques. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44152
24,18.3530,Conseil des Etats - 19.09.2018-08:15 - Postulat - Caroni Andrea,"Réforme de la peine privative de liberté ""à vie"" pour les infractions particulièrement graves",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44108
