,no,label,title,href
0,18.085,Conseil national - 14.06.2019-08:00 - Objet du Conseil fédéral,Loi sur la protection de la population et sur la protection civile. Révision totale,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46370
1,17.060,Conseil national - 13.06.2019-08:00 - Objet du Conseil fédéral,Entreprises responsables – pour protéger l’être humain et l’environnement. Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46336
2,17.318,Conseil national - 11.06.2019-14:30 - Initiative cantonale - Grisons,Renforcement du Corps des gardes-frontière,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46301
3,18.060,Conseil national - 11.06.2019-14:30 - Objet du Conseil fédéral,Loi sur le contrôle des biens. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46252
4,19.5252,Conseil national - 11.06.2019-14:30 - Heure des questions. Question - Sommaruga Carlo,E-voting: Renaissance de l'e-voting genevois. Que fait la Chancellerie fédérale?,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46243
5,19.019,Conseil national - 06.06.2019-08:00 - Objet du Conseil fédéral,Renforcer le rôle de la Suisse comme Etat hôte 2020-2023. Mesures,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46222
6,19.022,Conseil national - 06.06.2019-08:00 - Objet du Conseil fédéral,Message sur l’armée 2019,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46214
7,17.300,Conseil national - 09.05.2019-15:00 - Initiative cantonale - Genève,Réhabilitation des sept manifestants condamnés suite à la manifestation du 9 novembre 1932,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46120
8,18.3717,Conseil national - 21.03.2019-15:00 - Initiative cantonale;Motion - Commission de politique extérieure-Conseil des Etats,Aucune concession en ce qui concerne l'huile de palme,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45829
9,19.018,Conseil national - 21.03.2019-08:00 - Objet du Conseil fédéral,Les conséquences économiques et financières de l’association de la Suisse à Schengen. Rapport du Conseil fédéral en réponse au postulat 15.3896 (Groupe S),https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45826
10,19.009,Conseil national - 21.03.2019-08:00 - Objet du Conseil fédéral,Rapport de politique extérieure 2018,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45825
11,18.067,Conseil national - 18.03.2019-14:30 - Objet du Conseil fédéral,Réduction des disparités économiques et sociales dans l'Union européenne élargie. Deuxième contribution de la Suisse en faveur de certains Etats membres de l’UE,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45735
12,18.067,Conseil national - 18.03.2019-14:30 - Objet du Conseil fédéral,Réduction des disparités économiques et sociales dans l'Union européenne élargie. Deuxième contribution de la Suisse en faveur de certains Etats membres de l’UE,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45644
13,17.3689,Conseil national - 13.03.2019-15:00 - Motion - Groupe socialiste,Mesures institutionnelles et rapports pour améliorer la protection des droits fondamentaux dans le cadre des activités déployées par Frontex,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45580
14,19.5074,Conseil national - 11.03.2019-14:30 - Heure des questions. Question - Sommaruga Carlo,"Crédits douteux accordés par UBS à Peter O'Neill, premier ministre de Papouasie-Nouvelle Guinée",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45423
15,17.019,Conseil national - 07.03.2019-08:00 - Objet du Conseil fédéral,Loi sur les marchés publics. Révision totale,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45390
16,18.058,Conseil national - 04.03.2019-14:30 - Objet du Conseil fédéral,Lutte contre la criminalité. Accord avec la Bulgarie,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45311
17,18.035,Conseil national - 14.12.2018-08:00 - Objet du Conseil fédéral,Davantage de logements abordables. Initiative populaire et crédit-cadre destiné à alimenter le fonds de roulement,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45027
