,no,label,title,href
0,13.074,Conseil national - 02.03.2016-08:00 - Objet du Conseil fédéral,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=36627
1,17.3901,Conseil national - 07.03.2018-15:00 - Motion - Golay Roger,Pour une équité démocratique lors des campagnes de votations populaires,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42690
2,16.4073,Conseil national - 28.02.2018-08:00 - Postulat - Golay Roger,"Cyberrisques. Pour une protection globale, indépendante et efficace",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42425
3,17.3507,Conseil national - 13.12.2017-15:00 - Motion - Dittli Josef,Création d'un commandement de cyberdéfense dans l'armée suisse,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42051
4,16.3258,Conseil national - 26.09.2017-08:00 - Motion - Golay Roger,Les cantons sont asphyxiés par le poids financier de l'accueil des migrants,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=41113
5,16.071,Conseil national - 25.09.2017-14:30 - Objet du Conseil fédéral,Oui à la suppression des redevances radio et télévision (suppression des redevances Billag). Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=41061
6,17.033,Conseil national - 21.09.2017-08:00 - Objet du Conseil fédéral,Développement de l'acquis de Schengen. Reprise du règlement (UE) 2016/1624 relatif au corps européen de garde-frontières et de garde-côtes,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=41021
7,17.030,Conseil national - 19.09.2017-08:00 - Objet du Conseil fédéral,Sortons de l'impasse! Renonçons à rétablir des contingents d'immigration. Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40984
8,17.3007,Conseil national - 15.06.2017-08:00 - Motion - Commission de la politique de sécurité-Conseil national,Rendre également les personnes en service civil clairement reconnaissables par le public,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40575
9,16.3259,Conseil national - 14.06.2017-15:00 - Motion - Golay Roger,Moratoire sur la vente des bâtiments douaniers et leurs annexes,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40555
10,17.027,Conseil national - 08.06.2017-15:00 - Objet du Conseil fédéral,Message sur l’armée 2017,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40387
11,17.027,Conseil national - 08.06.2017-08:00 - Objet du Conseil fédéral,Message sur l’armée 2017,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40386
12,16.079,Conseil national - 08.06.2017-08:00 - Objet du Conseil fédéral,Participation de la Suisse à la KFOR. Prolongation de l'engagement de la Swisscoy,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40379
13,16.055,Conseil national - 02.05.2017-14:30 - Objet du Conseil fédéral,Aides financières à l’accueil extra-familial pour enfants. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40055
14,17.3002,Conseil national - 16.03.2017-15:00 - Postulat - Commission de la politique de sécurité-Conseil national,Rendre l'armée plus attrayante. Rapport,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=39803
15,15.3025,Conseil national - 27.02.2017-14:30 - Motion - Golay Roger,Préférence nationale pour l'emploi dans l'administration fédérale,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=39253
16,16.027,Conseil national - 21.09.2016-15:00 - Objet du Conseil fédéral,Loi sur les étrangers. Gestion de I‘immigration et amélioration de la mise en oeuvre des accords sur la libre circulation des personnes,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=38167
17,16.026,Conseil national - 20.09.2016-08:00 - Objet du Conseil fédéral,"Message sur l’armée 2016 (plafond des dépenses de l’armée pour 2017-2020, programme d’armement 2016, programme immobilier du DDPS 2016)",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=38085
18,15.471,Conseil national - 17.06.2016-08:00 - Initiative parlementaire - Golay Roger,Personnes endettées. Ne leur maintenons pas la tête sous l'eau!,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=37676
19,15.443,Conseil national - 16.06.2016-08:00 - Initiative parlementaire - Reimann Lukas,Renforcement de la sécurité. Réintroduire et intensifier les contrôles aux frontières,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=37609
20,16.3266,Conseil national - 15.06.2016-08:15 - Motion - Commission de la politique de sécurité-Conseil national,Programme d'armement 2017,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=37513
21,14.4308,Conseil national - 10.03.2016-08:00 - Motion - Golay Roger,"Genève défend notre armée et souhaite le maintien du légendaire bataillon de carabiniers 14, dont les origines remontent au général Dufour",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=36821
22,14.093,Conseil national - 08.03.2016-08:00 - Objet du Conseil fédéral,Révision de l’imposition à la source du revenu de l’activité lucrative. Loi,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=36766
23,15.029,Conseil national - 15.12.2015-08:00 - Objet du Conseil fédéral,Loi sur les douanes. Révision partielle,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=36291
24,14.069,Conseil national - 02.12.2015-08:00 - Objet du Conseil fédéral,Développement de l’armée. Modification des bases légales,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=36053
