,no,label,title,href
0,18.078,Conseil national - 04.06.2019-08:00 - Objet du Conseil fédéral,Programme de développement stratégique de l’infrastructure ferroviaire. Etape d’aménagement 2035,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46137
1,18.084,Conseil national - 19.03.2019-08:00 - Objet du Conseil fédéral,Valeur du patrimoine culturel pour la société (convention de Faro). Ratification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45742
2,18.083,Conseil national - 19.03.2019-08:00 - Objet du Conseil fédéral,Loi sur le transfert des biens culturels et loi fédérale sur la navigation maritime sous pavillon suisse. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45741
3,19.3000,Conseil national - 11.03.2019-14:30 - Postulat - Commission des transports et des télécommunications-Conseil national,Encourager le passage des véhicules de transport public aux énergies propres,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45533
4,17.058,Conseil national - 05.03.2019-08:00 - Objet du Conseil fédéral,Loi sur les télécommunications. Révision,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45333
5,17.069,Conseil national - 13.12.2018-08:00 - Objet du Conseil fédéral,Loi sur le droit d’auteur. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45020
6,18.041,Conseil national - 06.12.2018-08:00 - Objet du Conseil fédéral,Budget 2019 assorti du plan intégré des tâches et des finances 2020-2022,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44866
7,18.053,Conseil national - 29.11.2018-08:00 - Objet du Conseil fédéral,Jeux olympiques et paralympiques d'hiver 2026 en Suisse. Contributions de la Confédération,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44746
8,18.3392,"Conseil national - 26.09.2018-08:30 - Motion - Commission de la science, de l'éducation et de la culture-Conseil national","Ecoles supérieures. Renforcer le profil, garantir la qualité, accroître l'attrait",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44397
9,18.3390,"Conseil national - 26.09.2018-08:30 - Motion - Commission de la science, de l'éducation et de la culture-Conseil national",Suspension de la réorganisation d'Agroscope,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44394
10,17.047,Conseil national - 24.09.2018-14:30 - Objet du Conseil fédéral,Loi sur l'égalité. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44271
11,18.3382,Conseil national - 04.06.2018-14:30 - Motion - Commission de l'économie et des redevances-Conseil national,"Stratégie de développement de la recherche, de la sélection et de la vulgarisation pour le secteur agroalimentaire suisse",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43386
12,18.9006,Conseil national - 14.03.2018-08:15,"Interpellations urgentes.
Car postal Suisse SA",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42860
13,18.5011,Conseil national - 05.03.2018-14:30 - Heure des questions. Question - Maire Jacques-André,Quelle sécurité pour les élèves transportés par des cars postaux?,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42483
14,17.051,Conseil national - 01.03.2018-08:00 - Objet du Conseil fédéral,Pour la promotion des voies cyclables et des chemins et sentiers pédestres (initiative vélo). Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42470
15,16.4061,Conseil national - 28.02.2018-08:00 - Motion - Maire Jacques-André,Taux réduit de TVA pour les produits d'hygiène corporelle de base,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42419
16,16.075,Conseil national - 27.02.2018-08:00 - Objet du Conseil fédéral,Organisation de l’infrastructure ferroviaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=42372
17,17.3164,Conseil national - 11.12.2017-14:30 - Motion - Engler Stefan,Apprécier la diversité linguistique à sa juste valeur,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=41921
18,17.031,Conseil national - 27.11.2017-14:30 - Objet du Conseil fédéral,Encouragement de la mobilité internationale en matière de formation durant les années 2018-2020,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=41630
19,16.071,Conseil national - 14.09.2017-08:00 - Objet du Conseil fédéral,Oui à la suppression des redevances radio et télévision (suppression des redevances Billag). Initiative populaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40921
20,16.469,Conseil national - 15.06.2017-15:00 - Initiative parlementaire - Gysi Barbara,Les coûts induits par les primes d'assurance-maladie doivent se refléter dans l'indice suisse des prix à la consommation,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40637
21,15.482,Conseil national - 01.06.2017-08:00 - Initiative parlementaire - Matter Thomas,Egalité de traitement entre les diffuseurs privés et les diffuseurs privés qui opèrent en ligne,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40257
22,16.3526,Conseil national - 30.05.2017-08:00 - Motion - Steiert Jean-François,Halte à la tromperie des consommateurs suisses. Pas de numéros de téléphone suisses permettant de simuler des activités économiques en Suisse,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40188
23,17.3011,Conseil national - 30.05.2017-08:00 - Motion - Commission des transports et des télécommunications-Conseil national,Pour que les acteurs du marché postal suisse bénéficient d'une concurrence équitable,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40174
24,16.080,Conseil national - 03.05.2017-08:00 - Objet du Conseil fédéral,Transport régional de voyageurs 2018-2021. Crédit d‘engagement,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=40068
25,16.043,Conseil national - 14.03.2017-08:00 - Objet du Conseil fédéral,Rapport Service-Public,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=39675
