,no,label,title,href
0,17.4142,Conseil national - 12.06.2019-08:00 - Postulat - Egger Thomas,Absence de coordination entre la RPT et la NPR?,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46331
1,19.016,Conseil national - 11.06.2019-14:30 - Objet du Conseil fédéral,Promotion économique 2020-2023,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46262
2,19.5264,Conseil national - 11.06.2019-14:30 - Heure des questions. Question - Egger Thomas,Renoncer à l’usage exclusif de l’anglais,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46233
3,19.3001,Conseil national - 04.06.2019-08:00 - Postulat - Commission des finances-Conseil national,Simplifier la mise en oeuvre des conventions-programmes conclues entre la Confédération et les cantons,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46142
4,18.078,Conseil national - 04.06.2019-08:00 - Objet du Conseil fédéral,Programme de développement stratégique de l’infrastructure ferroviaire. Etape d’aménagement 2035,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46137
5,18.075,Conseil national - 07.05.2019-14:30 - Objet du Conseil fédéral,Loi sur la péréquation financière et la compensation des charges. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46103
6,18.075,Conseil national - 07.05.2019-14:30 - Initiative cantonale;Objet du Conseil fédéral - Lucerne,Loi sur la péréquation financière et la compensation des charges. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46096
7,17.495,Conseil national - 19.03.2019-08:00 - Initiative parlementaire - Commission des finances-Conseil des Etats,Dissolution de la Délégation de surveillance de la NLFA,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45763
8,18.067,Conseil national - 18.03.2019-14:30 - Objet du Conseil fédéral,Réduction des disparités économiques et sociales dans l'Union européenne élargie. Deuxième contribution de la Suisse en faveur de certains Etats membres de l’UE,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45644
9,18.4089,Conseil national - 13.03.2019-15:00 - Motion - Commission des finances-Conseil national,Unités administratives sur des sites décentralisés. Pour une application des prix de construction et de location usuels,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45571
10,18.3043,Conseil national - 05.03.2019-08:00 - Postulat - Egger Thomas,Redéfinition du trafic de voyageurs indemnisé,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45342
11,18.4087,Conseil national - 12.12.2018-15:00 - Motion - Commission des finances-Conseil national,Réformes structurelles d'Agroscope en faveur de la recherche dans le domaine agricole,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45000
12,18.035,Conseil national - 12.12.2018-08:15 - Objet du Conseil fédéral,Davantage de logements abordables. Initiative populaire et crédit-cadre destiné à alimenter le fonds de roulement,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44977
13,18.041,Conseil national - 11.12.2018-08:00 - Objet du Conseil fédéral,Budget 2019 assorti du plan intégré des tâches et des finances 2020-2022,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44959
