,no,label,title,href
0,19.3416,Conseil des Etats - 12.06.2019-08:15 - Motion - Commission de l'économie et des redevances-Conseil des Etats,Négociations complémentaires au sujet de l'accord institutionnel avec l'UE,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46320
1,18.449,Conseil des Etats - 11.06.2019-15:15 - Initiative parlementaire - Vonlanthen Beat,La diversité à la place de la concentration. Garantir une production de programmes par la SSR qui soit décentralisée,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46292
2,19.003,Conseil des Etats - 06.06.2019-08:15 - Objet du Conseil fédéral,Compte d'Etat 2018,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46220
3,17.019,Conseil des Etats - 05.06.2019-08:15 - Objet du Conseil fédéral,Loi sur les marchés publics. Révision totale,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46176
4,18.082,Conseil des Etats - 05.06.2019-08:15 - Objet du Conseil fédéral,Mise en oeuvre des recommandations du Forum mondial sur la transparence et l’échange de renseignements à des fins fiscales,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46170
5,17.517,Conseil des Etats - 20.03.2019-08:30 - Initiative parlementaire - Fournier Jean-René,Concurrence à armes égales,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45790
6,16.3360,Conseil des Etats - 20.03.2019-08:30 - Motion - Groupe libéral-radical,Mettre en place un frein à la réglementation qui permette de limiter les coûts qu'elle induit,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45777
7,16.077,Conseil des Etats - 12.03.2019-08:15 - Objet du Conseil fédéral,CO. Droit de la société anonyme,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45539
8,18.035,Conseil des Etats - 11.03.2019-15:15 - Objet du Conseil fédéral,Davantage de logements abordables. Initiative populaire et crédit-cadre destiné à alimenter le fonds de roulement,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45420
9,16.076,Conseil des Etats - 06.03.2019-08:15 - Objet du Conseil fédéral,Loi sur le traitement fiscal des sanctions financières,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45365
10,17.3317,Conseil des Etats - 13.12.2018-08:15 - Motion - Landolt Martin,Marchés financiers. Répartir clairement les responsabilités entre pilotage politique et surveillance,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45021
11,17.4241,Conseil des Etats - 12.12.2018-08:30 - Motion - Sommaruga Carlo,Signer et ratifier le traité sur l'interdiction des armes nucléaires,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44998
12,16.077,Conseil des Etats - 11.12.2018-08:15 - Objet du Conseil fédéral,CO. Droit de la société anonyme,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44960
13,17.019,Conseil des Etats - 10.12.2018-15:15 - Objet du Conseil fédéral,Loi sur les marchés publics. Révision totale,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44953
14,18.075,Conseil des Etats - 04.12.2018-08:15 - Objet du Conseil fédéral,Loi sur la péréquation financière et la compensation des charges. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44857
15,18.3935,Conseil des Etats - 29.11.2018-08:15 - Motion;Postulat - Germann Hannes,La Suisse ne doit pas signer le pacte de l'ONU sur les migrations,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44748
16,18.067,Conseil des Etats - 29.11.2018-08:15 - Objet du Conseil fédéral,Réduction des disparités économiques et sociales dans l'Union européenne élargie. Deuxième contribution de la Suisse en faveur de certains Etats membres de l’UE,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44745
17,18.031,Conseil des Etats - 17.09.2018-15:15 - Objet du Conseil fédéral,Projet fiscal 17,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43970
18,18.030,Conseil des Etats - 10.09.2018-16:15 - Objet du Conseil fédéral,Loi sur l'impôt anticipé,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43903
19,17.300,Conseil des Etats - 14.06.2018-08:15 - Initiative cantonale - Genève,Réhabilitation des sept manifestants condamnés suite à la manifestation du 9 novembre 1932,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43630
20,18.014,Conseil des Etats - 14.06.2018-08:15 - Objet du Parlement,Délégation auprès de l'Assemblée parlementaire de la Francophonie. Rapport,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43625
21,18.006,Conseil des Etats - 12.06.2018-08:15 - Objet du Conseil fédéral,Motions et postulats des conseils législatifs 2017. Rapport,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43572
