,no,label,title,href
0,19.001,Conseil des Etats - 13.06.2019-08:15 - Objet du Conseil fédéral,Rapport de gestion du Conseil fédéral 2018,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46335
1,18.065,Conseil des Etats - 11.06.2019-15:15 - Objet du Conseil fédéral,Trafic d'agglomération. Crédits d'engagement à partir de 2019,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46289
2,18.066,Conseil des Etats - 06.06.2019-08:15 - Objet du Conseil fédéral,"Routes nationales sur la période 2020-2023, étape d'aménagement 2019 des routes nationales et crédit d'engagement. Plafond de dépenses",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46217
3,19.006,Conseil des Etats - 06.06.2019-08:15 - Objet du Conseil fédéral,Motions et postulats des conseils législatifs 2018. Rapport,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46213
4,18.059,Conseil des Etats - 04.06.2019-08:15 - Objet du Conseil fédéral,"Sécurité, sûreté et services lors des matches de football et autres manifestations sportives. Convention du Conseil de l’Europe",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46156
5,19.004,Conseil des Etats - 20.03.2019-08:30 - Objet du Parlement,Rapport annuel 2018 des CdG et de la DélCdG,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45780
6,18.4281,Conseil des Etats - 18.03.2019-15:15 - Interpellation - Janiak Claude,Ligne ferroviaire Bâle-Delémont-Moutier. Travaux de réfection du tunnel ou aménagement pour les trains à deux étages,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45654
7,18.4192,Conseil des Etats - 18.03.2019-15:15 - Interpellation - Hêche Claude,"Quelles mesures, quels moyens et quel calendrier pour continuer à réduire la pollution sonore routière, afin de protéger efficacement les personnes exposées?",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45653
8,18.4150,Conseil des Etats - 13.03.2019-08:15 - Motion - Engler Stefan,Cofinancement de la gestion des entraînements et des compétitions ayant lieu dans les installations sportives d'importance nationale,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45558
9,18.3394,Conseil des Etats - 11.03.2019-15:15 - Motion - Groupe BD,Elargir la base démocratique des exportations d'armes,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45528
10,18.078,Conseil des Etats - 07.03.2019-08:15 - Objet du Conseil fédéral,Programme de développement stratégique de l’infrastructure ferroviaire. Etape d’aménagement 2035,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45391
11,18.4274,Conseil des Etats - 06.03.2019-08:15 - Postulat - Abate Fabio,Stratégie du propriétaire pour les entités de la Confédération devenues autonomes,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45374
12,18.4079,Conseil des Etats - 12.12.2018-08:30 - Motion - Ettlin Erich,Pharmaciens. Autoriser les prestations qui réduisent les coûts,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44995
13,12.3577,Conseil des Etats - 10.12.2018-15:15 - Motion - Bourgeois Jacques,Programmes destinés à accroître l'efficience énergétique. Prise en considération des emplois dans notre pays,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44957
14,18.3394,Conseil des Etats - 06.12.2018-08:15 - Motion - Groupe BD,Elargir la base démocratique des exportations d'armes,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44874
15,17.3604,Conseil des Etats - 06.12.2018-08:15 - Motion - Groupe BD,Forces aériennes. Soumettre la décision de principe au peuple!,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44869
16,18.075,Conseil des Etats - 04.12.2018-08:15 - Objet du Conseil fédéral,Loi sur la péréquation financière et la compensation des charges. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44857
17,16.3847,Conseil des Etats - 28.11.2018-08:15 - Motion - Candinas Martin,Halte à la délocalisation d'emplois à la Poste,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44735
18,16.3848,Conseil des Etats - 28.11.2018-08:15 - Motion - Candinas Martin,Distribution du courrier sur l'ensemble du territoire au plus tard à la mi-journée,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44740
19,18.001,Conseil des Etats - 27.09.2018-08:15 - Objet du Conseil fédéral,Rapport de gestion du Conseil fédéral 2017,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44434
20,18.3545,Conseil des Etats - 24.09.2018-15:15 - Interpellation - Hêche Claude,Réforme de la péréquation financière. Pour un véritable engagement de la Confédération afin de garantir la cohésion nationale,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44281
21,17.3392,Conseil des Etats - 24.09.2018-15:15 - Motion - Groupe de l'Union démocratique du Centre,Soutien des gardes-frontière par la police militaire,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44276
22,18.9002,Conseil des Etats - 24.09.2018-15:15,"Communications de la présidente
",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44199
23,18.3546,Conseil des Etats - 18.09.2018-08:15 - Interpellation - Hêche Claude,Réalité statistique du surendettement des particuliers en Suisse. Quelle valorisation des données existantes?,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=44075
24,18.3371,Conseil des Etats - 12.09.2018-08:15 - Motion - Candinas Martin,Encadrer l'utilisation des drones pour une meilleure sécurité aérienne,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43937
25,18.3510,Conseil des Etats - 11.09.2018-08:15 - Motion - Hêche Claude,Permettre la réinsertion économique des personnes sans possibilités concrètes de désendettement,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=43926
