,no,label,title,href
0,17.300,Conseil national - 09.05.2019-15:00 - Initiative cantonale - Genève,Réhabilitation des sept manifestants condamnés suite à la manifestation du 9 novembre 1932,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46120
1,17.043,Conseil national - 09.05.2019-08:00 - Objet du Conseil fédéral,Loi sur le contrat d’assurance. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46115
2,17.052,Conseil national - 08.05.2019-15:00 - Objet du Conseil fédéral,Loi sur la chasse. Modification,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=46104
3,18.074,Conseil national - 22.03.2019-08:00 - Objet du Conseil fédéral,Environnement mondial 2019-2022. Crédit-cadre,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45845
4,18.066,Conseil national - 21.03.2019-08:00 - Objet du Conseil fédéral,"Routes nationales sur la période 2020-2023, étape d'aménagement 2019 des routes nationales et crédit d'engagement. Plafond de dépenses",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45811
5,18.032,Conseil national - 12.03.2019-08:00 - Objet du Conseil fédéral,Geler les effectifs de la Confédération au niveau de 2015. Rapport du Conseil fédéral sur le classement de la motion 15.3494 (CdF-CE),https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45543
6,18.4099,"Conseil national - 11.03.2019-14:30 - Motion - Commission de l'environnement, de l'aménagement du territoire et de l'énergie-Conseil national",Prévoir des ressources pour maintenir et développer les systèmes d'alerte et de transmission de l'alarme en cas de dangers naturels,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45532
7,18.401,"Conseil national - 11.03.2019-14:30 - Initiative parlementaire - Commission de l'environnement, de l'aménagement du territoire et de l'énergie-Conseil des Etats",Renouvellement du Fonds suisse pour le paysage 2021-2031,https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45531
8,18.066,Conseil national - 11.03.2019-14:30 - Objet du Conseil fédéral,"Routes nationales sur la période 2020-2023, étape d'aménagement 2019 des routes nationales et crédit d'engagement. Plafond de dépenses",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45529
9,18.073,Conseil national - 05.03.2019-08:00 - Objet du Conseil fédéral,"Pollution atmosphérique transfrontière. Protocole relatif à la réduction de l'acidification, de l'eutrophisation et de l'ozone troposphérique",https://www.parlament.ch/fr/ratsbetrieb/amtliches-bulletin/amtliches-bulletin-die-verhandlungen?SubjectId=45337
